seasoncollected,yearcollected,waterbody,country,stateprovince,county,recordnumber,fieldnumber,decimallongitude,startdecimallongitude,enddecimallongitude,decimallatitude,scientificname,rankname,kingdom,phylum,class,order,family,genus,subgenus,specificepithet
summer,1992,Mediterranean sea,,,,,Ionian coast of Salento_1992-2002,17.791895,,,40.2732,Clavagella aperta,Species,Animalia,Mollusca,Bivalvia,,Clavagellidae,Bryopa,,aperta
summer,1992,Mediterranean sea,,,,,Ionian coast of Salento_1992-2002,17.791895,,,40.2732,Conus mediterraneus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,,ventricosus
summer,1992,Mediterranean sea,,,,,Ionian coast of Salento_1992-2002,17.791895,,,40.2732,Anodontia (Loripinus) fragilis,Species,Animalia,Mollusca,Bivalvia,Lucinida,Lucinidae,Loripinus,,fragilis
summer,1992,Mediterranean sea,,,,,Ionian coast of Salento_1992-2002,17.791895,,,40.2732,Rissoa violacea,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa,,violacea
summer,1992,Mediterranean sea,,,,,Ionian coast of Salento_1992-2002,17.791895,,,40.2732,Cabestana cutacea,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cymatiidae,Cabestana,,cutacea
summer,1992,Mediterranean sea,,,,,Ionian coast of Salento_1992-2002,17.791895,,,40.2732,Jujubinus striatus,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Jujubinus,,striatus
summer,1992,Mediterranean sea,,,,,Ionian coast of Salento_1992-2002,17.791895,,,40.2732,Smaragdia viridis,Species,Animalia,Mollusca,Gastropoda,Cycloneritida,Neritidae,Smaragdia,,viridis
summer,1992,Mediterranean sea,,,,,Ionian coast of Salento_1992-2002,17.791895,,,40.2732,Nassarius cuvierii,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Tritia,,cuvierii
summer,1992,Mediterranean sea,,,,,Ionian coast of Salento_1992-2002,17.791895,,,40.2732,Fusinus syracusanus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Aptyxis,,syracusana
summer,1992,Mediterranean sea,,,,,Ionian coast of Salento_1992-2002,17.791895,,,40.2732,Rissoa labiosa,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa,,membranacea
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Cerithiopsis fayalensis,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiopsidae,Cerithiopsis,,fayalensis
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Cerithiopsis tubercularis,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiopsidae,Cerithiopsis,,tubercularis
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Hexaplex trunculus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Hexaplex,,trunculus
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Jujubinus exasperatus,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Jujubinus,,exasperatus
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Alvania parvula,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,parvula
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Alvania subcrenulata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,subcrenulata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Crisilla semistriata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Crisilla,,semistriata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Buccinulum corneum,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Tudiclidae,Euthria,,cornea
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Papillicardium papillosum,Species,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Papillicardium,,papillosum
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Mangelia vauquelini,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Pseudomangelia,,vauquelini
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Ctena decussata,Species,Animalia,Mollusca,Bivalvia,Lucinida,Lucinidae,Ctena,,decussata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Manzonia crassa,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Manzonia,,crassa
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Vermetus granulatus,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae,Vermetus,,granulatus
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Ondina warreni,Species,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Ondina,,warreni
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Vexillum savignyi,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Costellariidae,Pusia,,savignyi
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Enginella leucozona,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Pisaniidae,Enginella,,leucozona
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Kurtiella bidentata,Species,Animalia,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,,bidentata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Gibberula miliaria,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Cystiscidae,Gibberula,,miliaria
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Vitreolina philippi,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Vitreolina,,philippi
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Modiolus barbatus,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,,barbatus
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Mytilaster minimus,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilaster,,minimus
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Aplysia punctata,Species,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Aplysia,,punctata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Chauvetia turritellata,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Chauvetiidae,Chauvetia,,turritellata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Pisania striata,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Pisaniidae,Pisania,,striata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Coralliophila meyendorffii,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Coralliophila,,meyendorffii
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Lasaea adansoni,Species,Animalia,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Lasaea,,adansoni
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Raphitoma lineolata,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Raphitoma,,lineolata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Raphitoma concinna,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Leufroyia,,concinna
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Megastomia conoidea,Species,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Megastomia,,conoidea
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Metaxia metaxa,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Triphoridae,Metaxia,,metaxa
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Gyroscala lamellosa,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Epitoniidae,Gyroscala,,commutata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Nassarius incrassatus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Tritia,,incrassata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Pollia dorbignyi,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Pisaniidae,Aplus,,dorbignyi
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Ammonicera fischeriana,Species,Animalia,Mollusca,Gastropoda,,Omalogyridae,Ammonicera,,fischeriana
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Alvania lineata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,lineata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Pusillina philippi,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Pusillina,,philippi
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Sinezona cingulata,Species,Animalia,Mollusca,Gastropoda,Lepetellida,Scissurellidae,Sinezona,,cingulata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Skeneopsis planorbis,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Skeneopsidae,Skeneopsis,,planorbis
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Calliostoma laugieri,Species,Animalia,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma,,laugieri
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Gibbula turbinoides,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Gibbula,,turbinoides
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Striarca lactea,Species,Animalia,Mollusca,Bivalvia,Arcida,Noetiidae,Striarca,,lactea
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Bulla striata,Species,Animalia,Mollusca,Gastropoda,Cephalaspidea,Bullidae,Bulla,,striata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Raphitoma horrida,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Raphitoma,,horrida
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Gibberula philippii,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Cystiscidae,Gibberula,,philippii
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Emarginula octaviana,Species,Animalia,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Emarginula,,octaviana
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Lepidopleurus cajetanus,Species,Animalia,Mollusca,Polyplacophora,Lepidopleurida,Leptochitonidae,Lepidopleurus,,cajetanus
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Musculus costulatus,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Musculus,,costulatus
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Ischnochiton rissoi,Species,Animalia,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Ischnochiton,,rissoi
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Pollia scacchiana,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Pisaniidae,Aplus,,scacchianus
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Gibbula umbilicaris,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Steromphala,,umbilicaris
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Chiton olivaceus,Species,Animalia,Mollusca,Polyplacophora,Chitonida,Chitonidae,Rhyssoplax,,olivacea
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Tritonia manicata,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Duvaucelia,,manicata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Gibbula divaricata,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Steromphala,,divaricata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Bittium nanum,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Bittium,,nanum
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Ruditapes decussatus,Species,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,,decussatus
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Parvicardium scriptum,Species,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Parvicardium,,scriptum
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Monophorus perversus,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Triphoridae,Monophorus,,perversus
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Stramonita haemastoma,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Stramonita,,haemastoma
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Alvania cimex,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,cimex
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Rissoa guerinii,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa,,guerinii
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Diodora gibberula,Species,Animalia,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Diodora,,gibberula
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Acanthochitona fascicularis,Species,Animalia,Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Acanthochitona,,fascicularis
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Nodulus contortus,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Anabathridae,Nodulus,,contortus
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Barleeia unifasciata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Barleeiidae,Barleeia,,unifasciata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Lima hians,Species,Animalia,Mollusca,Bivalvia,Limida,Limidae,Limaria,,hians
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Lima tuberculata,Species,Animalia,Mollusca,Bivalvia,Limida,Limidae,Limaria,,tuberculata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Lucinella divaricata,Species,Animalia,Mollusca,Bivalvia,Lucinida,Lucinidae,Lucinella,,divaricata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Cerithium rupestre,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Cerithium,,vulgatum
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Columbella rustica,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Columbella,,rustica
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Galeomma turtoni,Species,Animalia,Mollusca,Bivalvia,Galeommatida,Galeommatidae,Galeomma,,turtoni
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Callochiton septemvalvis,Species,Animalia,Mollusca,Polyplacophora,Callochitonida,Callochitonidae,Callochiton,,septemvalvis
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Muricopsis cristata,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Muricopsis,,cristata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Mytilus galloprovincialis,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,,galloprovincialis
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Patella ulyssiponensis,Species,Animalia,Mollusca,Gastropoda,,Patellidae,Patella,,ulyssiponensis
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Odostomia lukisii,Species,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Odostomia,,lukisii
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Scissurella costata,Species,Animalia,Mollusca,Gastropoda,Lepetellida,Scissurellidae,Scissurella,,costata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Williamia gussoni,Species,Animalia,Mollusca,Gastropoda,Siphonariida,Siphonariidae,Williamia,,gussoni
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Tricolia tenuis,Species,Animalia,Mollusca,Gastropoda,Trochida,Phasianellidae,Tricolia,,tenuis
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Rocellaria dubia,Species,Animalia,Mollusca,Bivalvia,Gastrochaenida,Gastrochaenidae,Rocellaria,,dubia
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Chiton phaseolinus,Species,Animalia,Mollusca,Polyplacophora,Chitonida,Chitonidae,Rhyssoplax,,phaseolina
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Rissoa similis,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa,,similis
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Barbatia barbata,Species,Animalia,Mollusca,Bivalvia,Arcida,Arcidae,Barbatia,,barbata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Cerithiopsis minima,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiopsidae,Cerithiopsis,,minima
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Fossarus ambiguus,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Planaxidae,Fossarus,,ambiguus
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Alvania lactea,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,lactea
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Folinella excavata,Species,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Folinella,,excavata
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Parthenina juliae,Species,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Parthenina,,juliae
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Lepidochitona (Lepidochitona) monterosatoi,Species,Animalia,Mollusca,Polyplacophora,Chitonida,Tonicellidae,Lepidochitona,,monterosatoi
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Conus mediterraneus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,,ventricosus
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Spiralinella incerta,Species,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Spiralina,,alpinoligustica
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Thylacodes arenarius,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae,Thylacodes,,arenarius
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Irus irus,Species,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Irus,,irus
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Anomia ephippium,Species,Animalia,Mollusca,Bivalvia,Pectinida,Anomiidae,Anomia,,ephippium
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Aplysia parvula,Species,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Aplysia,,parvula
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Caecum trachea,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Caecidae,Caecum,,trachea
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Cerithium vulgatum,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Cerithium,,vulgatum
winter,2002,Mediterranean sea,,,,,South-western coast of Apulia_2002_3-4,17.92297,,,40.18485,Raphitoma echinata,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Raphitoma,,echinata
