id,modified,datasetid,institutioncode,collectioncode,eventid,datecollected,seasoncollected,yearcollected,startyearcollected,endyearcollected,monthcollected,startmonthcollected,endmonthcollected,daycollected,startdaycollected,enddaycollected,timeofday,starttimeofday,endtimeofday,timezone,waterbody,country,stateprovince,county,recordnumber,fieldnumber,decimallongitude,startdecimallongitude,enddecimallongitude,decimallatitude,startdecimallatitude,enddecimallatitude,coordinateuncertaintyinmeters,georeferenceprotocol,minimumdepthinmeters,maximumdepthinmeters,occurrenceid,scientificname,scientificnameid,aphiaid,rankname,scientificnameaccepted,scientificnameauthorship,aphiaidaccepted,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,occurrenceremarks,basisofrecord,typestatus,catalognumber,references,recordedby,identifiedby,yearidentified,monthidentified,dayidentified,preparations,samplingeffort,samplingprotocol,qc,datageneralizations,eventremarks,locationremarks,associatedsequences,associatedmedia,organismid,geodeticdatum,dynamicproperties,identificationverificationstatus,identificationreferences,organismquantity,organismquantitytype,samplesizevalue,samplesizeunit,materialsampleid,taxonconceptid,"BedAbund (#/m^2)","BedWetWtBiom (g/m^2)"
44697551,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb4_0785,33.53,,,44.61,,,,,16,,"IBSS NASU_Benthic data from Sevastopol_128","Nereis (Neanthes) succinea",urn:lsid:marinespecies.org:taxname:155187,http://marinespecies.org/aphia.php?p=taxdetails&id=155187,Species,"Alitta succinea","(Leuckart, 1847)",http://marinespecies.org/aphia.php?p=taxdetails&id=234850,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Alitta,,succinea,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_144",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,8,0.048
44697842,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1988-08-01T00:00:00,summer,1988,,,8,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb5_0888,33.53,,,44.62,,,,,15,,"IBSS NASU_Benthic data from Sevastopol_20","Nereis (Hediste) diversicolor",urn:lsid:marinespecies.org:taxname:130394,http://marinespecies.org/aphia.php?p=taxdetails&id=130394,Species,"Hediste diversicolor","(O.F. Müller, 1776)",http://marinespecies.org/aphia.php?p=taxdetails&id=152302,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Hediste,,diversicolor,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_140",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,32,3.84
44697844,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1988-08-01T00:00:00,summer,1988,,,8,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb5_0888,33.53,,,44.62,,,,,15,,"IBSS NASU_Benthic data from Sevastopol_92","Capitella capitata",urn:lsid:marinespecies.org:taxname:129876,http://marinespecies.org/aphia.php?p=taxdetails&id=129876,Species,"Capitella capitata","(Fabricius, 1780)",http://marinespecies.org/aphia.php?p=taxdetails&id=129876,Animalia,Annelida,Polychaeta,,Capitellidae,Capitella,,capitata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_104",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,68,0.04
44697846,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1988-08-01T00:00:00,summer,1988,,,8,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb5_0888,33.53,,,44.62,,,,,15,,"IBSS NASU_Benthic data from Sevastopol_53","Hydrobia acuta",urn:lsid:marinespecies.org:taxname:140123,http://marinespecies.org/aphia.php?p=taxdetails&id=140123,Species,"Hydrobia acuta","(Draparnaud, 1805)",http://marinespecies.org/aphia.php?p=taxdetails&id=140123,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Hydrobia,,acuta,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_16",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,16,0.08
44697848,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1988-08-01T00:00:00,summer,1988,,,8,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb5_0888,33.53,,,44.62,,,,,15,,"IBSS NASU_Benthic data from Sevastopol_6","Polydora ciliata",urn:lsid:marinespecies.org:taxname:131141,http://marinespecies.org/aphia.php?p=taxdetails&id=131141,Species,"Polydora ciliata","(Johnston, 1838)",http://marinespecies.org/aphia.php?p=taxdetails&id=131141,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Polydora,,ciliata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_159",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,900,0.2
44697850,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1988-08-01T00:00:00,summer,1988,,,8,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb5_0888,33.53,,,44.62,,,,,15,,"IBSS NASU_Benthic data from Sevastopol_78","Parvicardium exiguum",urn:lsid:marinespecies.org:taxname:139008,http://marinespecies.org/aphia.php?p=taxdetails&id=139008,Species,"Parvicardium exiguum","(Gmelin, 1791)",http://marinespecies.org/aphia.php?p=taxdetails&id=139008,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Parvicardium,,exiguum,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_89",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,16,0.08
44703615,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb2_0785,33.55,,,44.63,,,,,14,,"IBSS NASU_Benthic data from Sevastopol_124","Nereis (Hediste) diversicolor",urn:lsid:marinespecies.org:taxname:130394,http://marinespecies.org/aphia.php?p=taxdetails&id=130394,Species,"Hediste diversicolor","(O.F. Müller, 1776)",http://marinespecies.org/aphia.php?p=taxdetails&id=152302,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Hediste,,diversicolor,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_139",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,4,0.172
44703617,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb2_0785,33.55,,,44.63,,,,,14,,"IBSS NASU_Benthic data from Sevastopol_106","Harmothoe imbricata",urn:lsid:marinespecies.org:taxname:130769,http://marinespecies.org/aphia.php?p=taxdetails&id=130769,Species,"Harmothoe imbricata","(Linnaeus, 1767)",http://marinespecies.org/aphia.php?p=taxdetails&id=130769,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,,imbricata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_119",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,4,0.032
44703619,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb2_0785,33.55,,,44.63,,,,,14,,"IBSS NASU_Benthic data from Sevastopol_24","Cerastoderma lamarcki",urn:lsid:marinespecies.org:taxname:146788,http://marinespecies.org/aphia.php?p=taxdetails&id=146788,Species,"Cerastoderma glaucum","(Bruguière, 1789)",http://marinespecies.org/aphia.php?p=taxdetails&id=138999,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Cerastoderma,,glaucum,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_48",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,152,78.16
44703621,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb2_0785,33.55,,,44.63,,,,,14,,"IBSS NASU_Benthic data from Sevastopol_127","Nereis (Neanthes) succinea",urn:lsid:marinespecies.org:taxname:155187,http://marinespecies.org/aphia.php?p=taxdetails&id=155187,Species,"Alitta succinea","(Leuckart, 1847)",http://marinespecies.org/aphia.php?p=taxdetails&id=234850,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Alitta,,succinea,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_143",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,40,0.808
44703623,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb2_0785,33.55,,,44.63,,,,,14,,"IBSS NASU_Benthic data from Sevastopol_51","Hydrobia acuta",urn:lsid:marinespecies.org:taxname:140123,http://marinespecies.org/aphia.php?p=taxdetails&id=140123,Species,"Hydrobia acuta","(Draparnaud, 1805)",http://marinespecies.org/aphia.php?p=taxdetails&id=140123,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Hydrobia,,acuta,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_14",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,200,0.432
44703625,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb2_0785,33.55,,,44.63,,,,,14,,"IBSS NASU_Benthic data from Sevastopol_4","Polydora ciliata",urn:lsid:marinespecies.org:taxname:131141,http://marinespecies.org/aphia.php?p=taxdetails&id=131141,Species,"Polydora ciliata","(Johnston, 1838)",http://marinespecies.org/aphia.php?p=taxdetails&id=131141,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Polydora,,ciliata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_157",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,52,0.14
44703627,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb2_0785,33.55,,,44.63,,,,,14,,"IBSS NASU_Benthic data from Sevastopol_156","Balanus improvisus",urn:lsid:marinespecies.org:taxname:106218,http://marinespecies.org/aphia.php?p=taxdetails&id=106218,Species,"Amphibalanus improvisus","(Darwin, 1854)",http://marinespecies.org/aphia.php?p=taxdetails&id=421139,Animalia,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Amphibalanus,,improvisus,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_177",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,36,4.04
44715892,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb1_0785,33.58,,,44.61,,,,,8,,"IBSS NASU_Benthic data from Sevastopol_82","Polititapes aureus",urn:lsid:marinespecies.org:taxname:246150,http://marinespecies.org/aphia.php?p=taxdetails&id=246150,Species,"Polititapes aureus","(Gmelin, 1791)",http://marinespecies.org/aphia.php?p=taxdetails&id=246150,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Polititapes,,aureus,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_93",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,8,0.016
44716158,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb1_0785,33.58,,,44.61,,,,,8,,"IBSS NASU_Benthic data from Sevastopol_155","Balanus improvisus",urn:lsid:marinespecies.org:taxname:106218,http://marinespecies.org/aphia.php?p=taxdetails&id=106218,Species,"Amphibalanus improvisus","(Darwin, 1854)",http://marinespecies.org/aphia.php?p=taxdetails&id=421139,Animalia,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Amphibalanus,,improvisus,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_176",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,108,2.136
44716417,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb1_0785,33.58,,,44.61,,,,,8,,"IBSS NASU_Benthic data from Sevastopol_139","Polydora ciliata",urn:lsid:marinespecies.org:taxname:131141,http://marinespecies.org/aphia.php?p=taxdetails&id=131141,Species,"Polydora ciliata","(Johnston, 1838)",http://marinespecies.org/aphia.php?p=taxdetails&id=131141,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Polydora,,ciliata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_156",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,28,0.02
44716486,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb1_0785,33.58,,,44.61,,,,,8,,"IBSS NASU_Benthic data from Sevastopol_123","Nereis (Hediste) diversicolor",urn:lsid:marinespecies.org:taxname:130394,http://marinespecies.org/aphia.php?p=taxdetails&id=130394,Species,"Hediste diversicolor","(O.F. Müller, 1776)",http://marinespecies.org/aphia.php?p=taxdetails&id=152302,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Hediste,,diversicolor,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_138",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,16,1.32
44716565,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb1_0785,33.58,,,44.61,,,,,8,,"IBSS NASU_Benthic data from Sevastopol_91","Capitella capitata",urn:lsid:marinespecies.org:taxname:129876,http://marinespecies.org/aphia.php?p=taxdetails&id=129876,Species,"Capitella capitata","(Fabricius, 1780)",http://marinespecies.org/aphia.php?p=taxdetails&id=129876,Animalia,Annelida,Polychaeta,,Capitellidae,Capitella,,capitata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_103",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,24,0.032
44716715,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb1_0785,33.58,,,44.61,,,,,8,,"IBSS NASU_Benthic data from Sevastopol_23","Cerastoderma lamarcki",urn:lsid:marinespecies.org:taxname:146788,http://marinespecies.org/aphia.php?p=taxdetails&id=146788,Species,"Cerastoderma glaucum","(Bruguière, 1789)",http://marinespecies.org/aphia.php?p=taxdetails&id=138999,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Cerastoderma,,glaucum,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_47",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,228,105.16
44716838,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb1_0785,33.58,,,44.61,,,,,8,,"IBSS NASU_Benthic data from Sevastopol_126","Nereis (Neanthes) succinea",urn:lsid:marinespecies.org:taxname:155187,http://marinespecies.org/aphia.php?p=taxdetails&id=155187,Species,"Alitta succinea","(Leuckart, 1847)",http://marinespecies.org/aphia.php?p=taxdetails&id=234850,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Alitta,,succinea,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_142",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,28,0.628
44717275,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaSb1_0785,33.58,,,44.61,,,,,8,,"IBSS NASU_Benthic data from Sevastopol_50","Hydrobia acuta",urn:lsid:marinespecies.org:taxname:140123,http://marinespecies.org/aphia.php?p=taxdetails&id=140123,Species,"Hydrobia acuta","(Draparnaud, 1805)",http://marinespecies.org/aphia.php?p=taxdetails&id=140123,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Hydrobia,,acuta,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_13",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,372,0.868
44718025,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1992-07-01T00:00:00,summer,1992,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaBa1_0792,33.6,,,44.5,,,,,17,,"IBSS NASU_Benthic data from Sevastopol_192","Nana donovani",urn:lsid:marinespecies.org:taxname:597202,http://marinespecies.org/aphia.php?p=taxdetails&id=597202,Species,"Cyclope pellucida","Risso, 1827",http://marinespecies.org/aphia.php?p=taxdetails&id=140488,Animalia,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Cyclope,,pellucida,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_21",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,40,1.36
44718027,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1992-07-01T00:00:00,summer,1992,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaBa2_0792,33.6,,,44.5,,,,,14,,"IBSS NASU_Benthic data from Sevastopol_141","Polydora ciliata",urn:lsid:marinespecies.org:taxname:131141,http://marinespecies.org/aphia.php?p=taxdetails&id=131141,Species,"Polydora ciliata","(Johnston, 1838)",http://marinespecies.org/aphia.php?p=taxdetails&id=131141,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Polydora,,ciliata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_161",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,40,2.6
44718029,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1992-07-01T00:00:00,summer,1992,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaBa2_0792,33.6,,,44.5,,,,,14,,"IBSS NASU_Benthic data from Sevastopol_122","Nephtys hombergii",urn:lsid:marinespecies.org:taxname:130359,http://marinespecies.org/aphia.php?p=taxdetails&id=130359,Species,"Nephtys hombergii","Savigny in Lamarck, 1818",http://marinespecies.org/aphia.php?p=taxdetails&id=130359,Animalia,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys,,hombergii,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_137",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,32,4.12
44718031,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1992-07-01T00:00:00,summer,1992,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaBa3_0792,33.6,,,44.5,,,,,6,,"IBSS NASU_Benthic data from Sevastopol_125","Nereis (Hediste) diversicolor",urn:lsid:marinespecies.org:taxname:130394,http://marinespecies.org/aphia.php?p=taxdetails&id=130394,Species,"Hediste diversicolor","(O.F. Müller, 1776)",http://marinespecies.org/aphia.php?p=taxdetails&id=152302,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Hediste,,diversicolor,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_141",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,64,0.56
44718033,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1992-07-01T00:00:00,summer,1992,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaBa2_0792,33.6,,,44.5,,,,,14,,"IBSS NASU_Benthic data from Sevastopol_33","Cerastoderma lamarcki",urn:lsid:marinespecies.org:taxname:146788,http://marinespecies.org/aphia.php?p=taxdetails&id=146788,Species,"Cerastoderma glaucum","(Bruguière, 1789)",http://marinespecies.org/aphia.php?p=taxdetails&id=138999,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Cerastoderma,,glaucum,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_58",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,8,4.92
44718035,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1992-07-01T00:00:00,summer,1992,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaBa1_0792,33.6,,,44.5,,,,,17,,"IBSS NASU_Benthic data from Sevastopol_87","Spisula subtruncata",urn:lsid:marinespecies.org:taxname:140302,http://marinespecies.org/aphia.php?p=taxdetails&id=140302,Species,"Spisula subtruncata","(da Costa, 1778)",http://marinespecies.org/aphia.php?p=taxdetails&id=140302,Animalia,Mollusca,Bivalvia,Venerida,Mactridae,Spisula,,subtruncata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_99",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,60,2.08
44718037,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1992-07-01T00:00:00,summer,1992,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaBa2_0792,33.6,,,44.5,,,,,14,,"IBSS NASU_Benthic data from Sevastopol_2","Bittium reticulatum",urn:lsid:marinespecies.org:taxname:139054,http://marinespecies.org/aphia.php?p=taxdetails&id=139054,Species,"Bittium reticulatum","(da Costa, 1778)",http://marinespecies.org/aphia.php?p=taxdetails&id=139054,Animalia,Mollusca,Gastropoda,"[unassigned] Caenogastropoda",Cerithiidae,Bittium,,reticulatum,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_9",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",17854303,,,,,,,,,,,,,,,,,24,0.2
